117 533 0 4569 20
118 538 0 4589 26
119 541 1 4616 31
120 545 1 4648 27
121 549 0 4675 62
122 552 1 4738 24
123 556 0 4763 32
124 560 0 4796 39
125 565 0 4835 35
126 570 1 4871 18
127 575 0 4889 61
128 578 0 4950 44
129 583 0 4995 32
130 585 0 5027 53
131 591 0 5080 43
132 596 0 5124 52
133 599 0 5176 34
134 601 0 5211 35
135 605 0 5246 58
136 612 0 5305 52
137 615 0 5357 53
138 621 1 5411 53
139 625 1 5464 33
140 630 0 5498 22
141 634 0 5520 25
142 640 0 5545 20
143 643 0 5566 57
144 650 0 5623 36
145 655 0 5659 34
146 657 1 5694 22
147 661 0 5717 42
148 668 0 5759 59
149 672 1 5819 27
150 676 0 5846 34
151 678 0 5881 56
152 684 0 5938 46
153 687 0 5985 19
154 692 0 6004 48
155 697 1 6052 18
156 702 0 6070 38
157 706 0 6109 38
158 712 0 6148 57
159 715 1 6206 32
160 718 1 6238 35
161 723 0 6274 63
162 729 0 6338 33
163 732 0 6371 24
164 737 0 6396 16
165 741 0 6412 29
166 745 0 6441 19
167 750 0 6461 62
168 755 0 6524 43
169 757 1 6567 23
170 762 0 6591 38
171 766 0 6629 49
172 773 0 6679 27
173 775 0 6706 26
174 781 0 6733 18
175 789 0 6751 19
176 792 0 6771 48
177 797 0 6819 62
178 803 0 6882 35
179 807 0 6917 33
180 811 0 6951 20
181 815 1 6971 23
182 820 1 6995 30
183 824 0 7025 23
184 830 1 7049 20
185 837 1 7069 27
186 842 0 7096 26
187 849 1 7122 56
188 853 0 7179 54
189 858 1 7233 39
190 859 1 7273 41
191 865 0 7315 59
192 869 0 7374 18
193 874 1 7393 51
194 879 0 7445 49
195 885 0 7494 26
196 888 0 7521 22
197 895 0 7543 52
198 901 0 7596 63
199 907 0 7660 63
200 911 0 7723 56
201 913 1 7780 18
202 918 0 7798 59
203 920 0 7857 38
204 925 0 7896 44
205 931 1 7940 33
206 934 0 7973 55
207 939 0 8029 45
208 943 1 8075 41
209 946 1 8116 28
210 952 0 8144 56
211 959 0 8201 22
212 964 0 8223 26
213 968 0 8249 32
214 972 0 8282 58
215 976 1 8341 24
216 980 0 8365 41
217 985 0 8407 50
218 987 0 8457 36
219 993 1 8494 34
220 999 1 8529 46
221 1001 0 8575 48
222 1006 0 8624 20
223 1009 0 8645 17
224 1014 0 8663 18
225 1020 0 8681 59
226 1025 0 8740 30
227 1030 0 8771 28
228 1035 0 8800 20
229 1040 1 8821 55
230 1044 0 8877 53
231 1046 0 8930 40
232 1050 0 8971 29
233 1051 0 9001 33
234 1055 0 9034 40
235 1057 0 9075 55
236 1062 1 9130 44
237 1064 1 9175 32
238 1069 0 9207 60
239 1071 1 9267 53
240 1075 0 9321 38
241 1080 1 9360 62
242 1082 0 9423 63
243 1086 0 9486 37
244 1090 0 9523 60
245 1095 0 9584 61
246 1099 1 9645 17
247 1104 0 9663 17
248 1106 0 9681 24
249 1109 1 9705 58
250 1113 0 9764 39
251 1117 0 9803 49
252 1123 0 9852 47
253 1130 1 9900 34
254 1134 0 9934 19
255 1139 1 9953 59
256 1142 1 10013 33
257 1148 0 10046 24
258 1153 0 10070 25
259 1158 1 10096 54
260 1162 0 10150 37
261 1167 0 10187 16
262 1170 0 10204 16
263 1174 1 10221 23
264 1177 0 10245 27
265 1181 0 10272 58
266 1186 0 10330 19
267 1191 0 10350 57
268 1196 1 10407 20
269 1202 0 10427 38
270 1206 0 10466 40
271 1210 0 10506 63
272 1215 1 10570 55
273 1219 0 10625 49
274 1224 0 10675 52
275 1229 0 10728 53
276 1235 0 10781 28
277 1239 0 10810 48
278 1243 1 10859 47
279 1248 0 10906 17
280 1252 0 10924 59
281 1257 0 10983 37
282 1260 0 11021 21
283 1265 0 11043 35
284 1271 1 11078 63
285 1274 0 11142 23
286 1277 0 11166 55
287 1282 0 11221 56
288 1287 0 11278 30
289 1292 1 11309 32
290 1297 0 11341 19
291 1303 1 11360 43
292 1310 0 11404 56
293 1314 1 11460 50
294 1317 1 11510 51
295 1323 0 11562 38
296 1327 0 11601 51
297 1331 0 11652 33
298 1334 0 11686 47
299 1338 0 11733 42
300 1343 1 11776 52
301 1349 1 11829 22
302 1354 1 11852 49
303 1358 1 11901 63
304 1363 1 11965 59
305 1368 1 12024 60
306 1373 1 12084 27
307 1379 0 12112 33
308 1384 1 12145 41
309 1386 1 12186 17
310 1391 0 12204 52
311 1396 0 12256 61
312 1401 0 12317 46
313 1403 1 12364 44
314 1409 1 12408 31
315 1417 0 12440 63
316 1421 1 12503 29
317 1425 0 12532 23
318 1428 0 12556 17
319 1435 1 12574 19
320 1439 0 12593 30
321 1445 1 12623 26
322 1449 1 12649 29
323 1452 0 12679 40
324 1456 1 12720 47
325 1459 0 12767 21
326 1464 0 12789 60
327 1472 0 12849 49
328 1474 0 12898 18
329 1480 0 12916 38
330 1484 0 12954 40
331 1490 1 12995 25
332 1495 0 13021 62
333 1499 1 13083 55
334 1506 0 13138 36
335 1512 0 13175 31
336 1517 0 13206 53
337 1521 0 13260 55
338 1525 0 13315 42
339 1529 0 13358 39
340 1535 1 13398 24
341 1540 0 13422 52
342 1547 0 13474 62
343 1550 0 13537 44
344 1551 0 13581 21
345 1553 1 13602 28
346 1556 1 13631 17
347 1561 0 13649 17
348 1566 0 13666 58
349 1568 1 13725 54
350 1572 0 13779 63
351 1578 1 13843 57
352 1581 0 13900 28
353 1587 0 13929 58
354 1593 0 13987 59
355 1597 0 14047 28
356 1601 1 14076 53
357 1606 0 14129 25
358 1609 0 14155 54
359 1615 0 14210 60
360 1619 0 14270 26
361 1621 0 14297 53
362 1623 1 14351 45
363 1629 0 14396 16
364 1631 0 14413 41
365 1638 0 14454 53
366 1643 0 14508 54
367 1651 0 14562 45
368 1654 1 14608 25
369 1658 1 14633 19
370 1661 0 14653 23
371 1666 0 14676 57
372 1672 1 14733 62
373 1677 0 14795 61
374 1681 0 14857 20
375 1688 0 14878 17
376 1691 0 14895 32
377 1695 0 14928 51
378 1700 0 14979 55
379 1705 0 15035 42
380 1711 0 15077 26
381 1717 0 15104 23
382 1720 0 15127 29
383 1725 0 15157 17
384 1728 0 15175 63
385 1733 0 15239 30
386 1740 0 15269 30
387 1745 1 15300 61
388 1749 0 15361 49
389 1755 0 15410 23
390 1759 0 15434 18
391 1765 1 15452 24
392 1769 1 15477 61
393 1773 0 15539 25
394 1778 0 15564 31
395 1784 1 15595 49
396 1788 0 15645 20
397 1793 0 15665 33
398 1798 1 15699 55
399 1800 0 15754 57
400 1807 0 15812 43
401 1812 0 15856 36
402 1817 0 15892 32
403 1822 0 15925 50
404 1826 1 15975 53
405 1829 1 16029 63
406 1835 0 16092 51
407 1839 0 16144 51
408 1844 0 16195 34
409 1848 1 16229 20
410 1853 1 16250 17
411 1858 0 16267 23
412 1861 1 16291 57
413 1863 0 16348 26
414 1870 0 16374 35
415 1875 1 16410 30
416 1878 0 16441 18
417 1880 0 16460 50
418 1882 0 16510 51
419 1886 0 16561 16
420 1892 0 16577 36
421 1897 0 16613 31
422 1901 0 16645 44
423 1903 1 16689 58
424 1906 1 16748 25
425 1913 1 16774 41
426 1918 0 16815 20
427 1921 1 16836 53
428 1926 0 16889 19
429 1929 0 16908 51
430 1931 0 16960 17
431 1934 0 16977 56
432 1937 0 17033 29
433 1944 0 17063 33
434 1949 1 17096 40
435 1953 0 17137 51
436 1958 0 17189 49
437 1961 0 17238 52
438 1967 1 17291 21
439 1971 0 17312 41
440 1976 1 17353 17
441 1980 0 17370 29
442 1985 0 17399 23
443 1989 1 17423 19
444 1993 1 17443 50
445 1998 0 17494 59
446 2004 1 17554 20
447 2011 0 17574 43
448 2013 1 17618 27
449 2016 0 17646 54
450 2018 0 17700 56
451 2023 0 17757 48
452 2029 0 17806 20
453 2034 0 17826 56
454 2038 0 17883 46
455 2041 1 17930 35
456 2048 0 17965 63
457 2054 0 18028 46
458 2059 0 18075 57
459 2065 0 18132 27
460 2071 0 18160 30
461 2076 0 18190 40
462 2080 0 18231 59
463 2085 0 18290 41
464 2089 0 18331 30
465 2092 0 18362 39
466 2098 0 18401 48
467 2105 1 18450 49
468 2110 0 18500 59
469 2114 0 18559 31
470 2120 0 18590 49
471 2126 0 18640 40
472 2129 1 18680 26
473 2134 1 18707 47
474 2138 0 18754 18
475 2145 0 18772 46
476 2150 1 18819 52
477 2156 1 18871 59
478 2159 1 18931 32
479 2164 0 18964 57
480 2168 0 19021 42
481 2175 0 19063 42
482 2181 0 19106 17
483 2187 1 19124 23
484 2195 1 19147 62
485 2197 0 19210 27
486 2201 0 19237 30
487 2204 0 19268 50
488 2209 0 19318 49
489 2214 0 19367 22
490 2218 0 19390 21
491 2223 0 19412 40
492 2226 0 19452 62
493 2231 0 19515 58
494 2236 0 19573 41
495 2239 0 19615 21
496 2244 1 19637 41
497 2245 1 19678 62
498 2250 0 19740 50
499 2251 0 19791 59
500 2256 0 19850 57
501 2259 0 19908 41
502 2266 0 19949 21
503 2269 0 19971 35
504 2275 0 20006 42
505 2278 0 20048 25
506 2282 1 20074 31
507 2283 1 20105 24
508 2287 0 20130 20
509 2291 0 20150 35
510 2295 1 20185 30
511 2299 0 20216 27
512 2302 0 20243 57
513 2309 0 20301 50
514 2313 0 20352 46
515 2318 1 20398 18
516 2323 0 20416 21
517 2326 0 20437 34
518 2330 0 20471 32
519 2335 0 20504 34
520 2339 0 20539 19
521 2345 1 20559 52
522 2349 0 20611 27
523 2353 0 20639 50
524 2357 0 20690 33
525 2363 0 20724 24
526 2367 0 20748 28
527 2371 1 20776 25
528 2375 0 20802 30
529 2381 0 20832 51
530 2387 0 20884 28
531 2392 0 20912 58
532 2398 1 20970 32
533 2405 0 21003 44
534 2408 0 21048 56
535 2412 1 21104 22
536 2417 0 21126 44
537 2422 0 21171 47
538 2428 0 21219 24
539 2433 1 21243 31
540 2438 0 21275 56
541 2444 1 21331 46
542 2449 1 21377 42
543 2453 1 21420 54
544 2457 1 21474 47
545 2461 0 21522 63
546 2465 0 21585 33
547 2468 0 21618 51
548 2474 0 21669 62
549 2477 1 21732 40
550 2480 0 21773 61
551 2484 1 21835 31
552 2488 1 21866 61
553 2490 0 21927 16
554 2494 0 21944 36
555 2496 0 21980 34
556 2502 0 22014 38
557 2509 0 22053 24
558 2514 0 22077 57
559 2517 0 22134 63
560 2523 0 22198 54
561 2526 1 22253 19
562 2533 0 22273 18
563 2538 0 22291 60
564 2543 0 22351 48
565 2547 1 22399 43
566 2553 0 22443 43
567 2555 0 22486 24
568 2559 1 22511 47
569 2563 1 22558 55
570 2567 0 22613 25
571 2573 0 22639 62
572 2579 1 22701 47
573 2582 0 22749 31
574 2585 0 22780 28
575 2588 0 22808 56
576 2592 0 22864 58
577 2597 0 22923 43
578 2602 0 22967 23
579 2608 0 22990 25
580 2613 0 23016 23
581 2618 1 23039 19
582 2623 0 23059 48
583 2630 1 23107 56
584 2635 1 23164 61
585 2639 1 23226 51
586 2642 1 23277 33
587 2648 0 23310 16
588 2654 0 23327 26
589 2658 0 23353 63
590 2661 0 23416 22
591 2667 0 23439 49
592 2670 1 23488 23
593 2673 0 23512 50
594 2678 0 23563 59
595 2683 0 23623 23
596 2689 1 23646 40
597 2694 0 23687 23
598 2696 1 23711 32
599 2701 0 23743 28
600 2708 0 23771 60
601 2713 0 23831 21
602 2719 1 23853 32
603 2724 1 23885 58
604 2729 0 23943 61
605 2736 1 24005 28
606 2739 0 24033 54
607 2743 1 24088 21
608 2749 0 24109 31
609 2754 0 24140 35
610 2758 1 24175 43
611 2763 1 24219 51
612 2768 0 24271 49
613 2772 0 24320 18
614 2777 0 24338 62
615 2781 0 24401 40
616 2784 1 24442 45
617 2787 0 24487 30
618 2792 0 24518 38
619 2795 0 24557 27
620 2801 0 24584 26
621 2806 0 24610 41
622 2811 0 24652 35
623 2815 0 24688 46
624 2819 1 24734 44
625 2827 1 24779 45
626 2834 0 24824 33
627 2841 0 24858 26
628 2846 0 24884 50
629 2850 0 24935 56
630 2855 1 24991 61
631 2858 1 25053 38
632 2864 0 25091 60
633 2867 0 25152 49
634 2871 0 25202 61
635 2875 1 25263 56
636 2877 0 25319 34
637 2883 0 25354 54
638 2887 0 25409 31
639 2892 0 25440 54
640 2898 0 25494 50
641 2899 0 25545 29
642 2903 1 25575 50
643 2909 0 25625 47
644 2913 0 25673 46
645 2919 0 25720 41
646 2925 0 25761 23
647 2931 0 25785 38
648 2933 1 25824 54
649 2937 1 25878 52
650 2943 1 25930 45
651 2946 0 25976 22
652 2951 0 25998 40
653 2956 1 26038 49
654 2960 1 26088 19
655 2965 0 26107 48
656 2972 0 26156 34
657 2974 0 26191 37
658 2980 0 26228 46
659 2985 0 26275 29
660 2987 0 26304 34
661 2992 0 26339 19
662 2996 1 26358 45
663 2999 0 26404 38
664 3002 1 26442 40
665 3008 0 26483 61
666 3013 0 26544 31
667 3018 0 26576 56
668 3023 1 26632 54
669 3028 1 26687 63
670 3032 0 26751 36
671 3039 0 26787 35
672 3040 0 26823 28
673 3045 0 26851 49
674 3049 0 26901 31
675 3054 0 26932 36
676 3060 0 26968 55
677 3067 0 27024 63
678 3071 0 27088 43
679 3077 0 27131 59
680 3080 0 27190 33
681 3086 0 27223 62
682 3088 1 27286 31
683 3094 0 27317 45
684 3098 0 27363 63
685 3101 0 27427 63
686 3107 0 27491 29
687 3111 1 27520 46
688 3113 1 27567 48
689 3116 1 27615 33
690 3122 0 27649 56
691 3129 1 27705 34
692 3136 0 27740 51
693 3140 1 27791 19
694 3146 0 27811 25
695 3151 1 27836 48
696 3155 0 27885 60
697 3158 0 27946 62
698 3160 0 28008 53
699 3164 0 28062 24
700 3166 0 28086 57
701 3171 1 28144 62
702 3176 0 28206 31
703 3180 0 28238 29
704 3182 0 28267 35
705 3187 0 28302 54
706 3192 0 28357 45
707 3198 0 28402 46
708 3205 1 28449 44
709 3210 1 28494 22
710 3216 0 28516 45
711 3224 0 28561 37
712 3229 0 28599 63
713 3235 0 28663 29
714 3242 1 28692 52
715 3246 0 28745 48
716 3250 0 28793 56
717 3257 0 28850 27
718 3261 0 28877 28
719 3265 0 28906 41
720 3272 0 28947 30
721 3280 0 28978 51
722 3285 0 29029 46
723 3289 0 29076 38
724 3293 1 29115 61
725 3296 0 29177 50
726 3302 1 29228 53
727 3305 1 29281 29
728 3309 0 29310 39
729 3315 1 29350 57
730 3319 0 29408 33
731 3324 1 29441 59
732 3331 1 29501 20
733 3339 0 29521 38
734 3343 0 29560 33
735 3345 1 29593 41
736 3351 0 29635 62
737 3353 0 29697 22
738 3360 1 29720 38
739 3366 0 29759 47
740 3371 0 29806 42
741 3375 0 29848 38
742 3379 0 29887 51
743 3383 0 29939 47
744 3387 0 29986 43
745 3395 0 30030 51
746 3400 0 30081 48
747 3407 1 30130 35
748 3414 0 30165 43
749 3417 0 30209 22
750 3424 1 30231 37
751 3426 1 30268 49
752 3430 1 30318 58
753 3437 0 30376 61
754 3439 0 30438 56
755 3444 0 30494 28
756 3447 1 30522 62
757 3451 0 30585 38
758 3458 0 30623 42
759 3462 1 30666 39
760 3464 0 30705 51
761 3471 0 30756 24
762 3475 0 30781 43
763 3480 1 30825 50
764 3484 0 30875 18
765 3490 1 30894 35
766 3495 0 30929 44
767 3499 0 30974 59
768 3506 0 31034 17
769 3510 0 31051 60
770 3513 0 31111 36
771 3516 0 31148 32
772 3522 0 31180 39
773 3528 0 31220 23
774 3533 0 31243 26
775 3537 0 31270 36
776 3542 0 31307 20
777 3550 1 31327 60
778 3552 0 31388 35
779 3555 0 31423 24
780 3560 0 31448 36
781 3564 0 31484 29
782 3566 0 31514 56
783 3569 0 31570 40
784 3575 0 31611 26
785 3579 0 31637 45
786 3580 0 31682 40
787 3587 1 31723 40
788 3593 0 31763 47
789 3597 0 31811 22
790 3601 0 31834 63
791 3606 0 31897 56
792 3609 0 31953 48
793 3611 1 32002 36
794 3614 0 32038 43
795 3617 0 32082 47
796 3619 1 32130 51
797 3622 1 32181 30
798 3628 1 32212 25
799 3634 1 32237 57
800 3639 0 32294 56
801 3641 0 32351 22
802 3648 0 32373 50
803 3650 0 32424 48
804 3657 1 32473 51
805 3660 0 32524 16
806 3662 0 32541 33
807 3666 1 32574 51
808 3669 0 32626 26
809 3675 1 32652 16
810 3680 0 32668 60
811 3685 0 32729 33
812 3690 0 32762 57
813 3695 1 32820 17
814 3698 1 32838 25
815 3702 0 32863 17
816 3707 0 32881 46
817 3708 1 32928 25
818 3712 0 32953 57
819 3717 0 33010 18
820 3719 1 33028 27
821 3722 0 33056 37
822 3729 0 33093 17
823 3735 0 33110 18
824 3740 0 33129 48
825 3743 1 33178 23
826 3750 1 33202 61
827 3754 0 33263 20
828 3761 1 33284 23
829 3766 1 33307 59
830 3771 1 33367 52
831 3776 1 33420 42
832 3781 1 33463 53
833 3784 1 33516 55
834 3787 0 33572 63
835 3791 0 33636 23
836 3794 1 33659 19
837 3800 0 33679 29
838 3804 0 33708 49
839 3807 0 33757 53
840 3811 0 33810 46
841 3815 0 33857 50
842 3819 0 33907 48
843 3826 0 33956 32
844 3830 0 33988 34
845 3837 0 34023 39
846 3842 0 34062 42
847 3847 1 34105 26
848 3853 0 34132 49
849 3855 0 34181 46
850 3858 0 34228 58
851 3861 0 34287 46
852 3867 1 34334 60
853 3872 1 34395 51
854 3875 0 34446 25
855 3880 0 34472 38
856 3884 0 34511 36
857 3886 0 34547 55
858 3889 0 34602 24
859 3894 0 34626 27
860 3896 0 34654 62
861 3900 0 34716 28
862 3903 0 34745 28
863 3907 0 34773 30
864 3913 0 34804 63
865 3917 0 34867 60
866 3923 1 34928 63
867 3927 0 34992 62
868 3929 1 35054 38
869 3934 0 35093 49
870 3939 0 35142 17
871 3944 1 35160 19
872 3949 1 35179 44
873 3953 0 35223 20
874 3955 0 35244 36
875 3959 0 35280 41
876 3964 1 35322 41
877 3970 0 35363 60
878 3976 1 35424 41
879 3980 0 35466 28
880 3984 0 35494 35
881 3988 1 35529 51
882 3993 1 35581 19
883 3997 0 35600 42
884 4001 0 35642 18
885 4007 1 35661 54
886 4012 0 35715 21
887 4018 1 35736 21
888 4023 0 35758 45
889 4027 0 35803 62
890 4030 0 35866 37
891 4034 0 35903 17
892 4041 1 35920 45
893 4046 0 35966 57
894 4053 0 36023 21
895 4058 0 36045 53
896 4063 0 36098 23
897 4069 0 36121 25
898 4073 0 36147 55
899 4075 0 36202 51
900 4080 1 36253 45
901 4088 1 36299 31
902 4091 0 36330 54
903 4096 0 36385 55
904 4100 0 36441 30
905 4102 0 36472 63
906 4105 1 36535 43
907 4108 0 36578 22
908 4113 0 36600 32
909 4115 1 36633 45
910 4119 1 36678 52
911 4125 0 36731 53
912 4127 0 36784 33
913 4130 1 36818 33
914 4136 0 36851 48
915 4142 0 36899 23
916 4147 1 36923 26
917 4153 0 36949 39
918 4158 0 36988 57
919 4161 0 37046 55
920 4165 0 37101 48
921 4169 0 37150 59
922 4176 0 37209 30
923 4179 1 37239 56
924 4185 1 37296 31
925 4190 0 37328 50
926 4195 1 37379 33
927 4201 0 37412 36
928 4206 1 37449 43
929 4209 0 37492 41
930 4213 1 37533 43
931 4215 1 37577 26
932 4219 0 37604 62
933 4224 0 37667 21
934 4228 0 37689 32
935 4233 1 37721 39
936 4239 0 37761 19
937 4244 0 37780 63
938 4249 1 37844 36
939 4253 0 37880 56
940 4256 1 37936 57
941 4259 0 37993 22
942 4263 1 38016 26
943 4267 1 38042 46
944 4271 1 38089 41
945 4275 0 38130 52
946 4279 1 38182 51
947 4286 1 38234 30
948 4291 1 38265 41
949 4293 1 38306 19
950 4300 0 38326 41
951 4303 0 38368 57
952 4306 0 38426 31
953 4310 0 38458 18
954 4317 1 38476 47
955 4323 1 38523 18
956 4325 1 38541 37
957 4327 0 38579 30
958 4333 0 38609 32
959 4340 0 38641 31
960 4345 1 38673 50
961 4350 0 38723 59
962 4355 1 38783 47
963 4361 0 38831 55
964 4367 0 38886 60
965 4370 1 38946 18
966 4377 1 38965 56
967 4380 0 39022 27
968 4385 0 39049 44
969 4391 0 39093 54
970 4394 0 39148 34
971 4397 0 39183 27
972 4402 0 39211 37
973 4409 0 39248 50
974 4415 1 39298 40
975 4417 0 39339 27
976 4421 0 39367 62
977 4425 0 39430 60
978 4429 0 39490 36
979 4434 0 39527 16
980 4436 1 39544 45
981 4440 0 39590 19
982 4446 0 39609 56
983 4449 0 39665 47
984 4453 0 39713 62
985 4455 0 39776 56
986 4459 0 39832 37
987 4466 1 39870 37
988 4471 0 39907 44
989 4477 0 39952 56
990 4484 0 40009 26
991 4487 0 40036 52
992 4491 0 40088 43
993 4496 0 40132 16
994 4504 0 40148 30
995 4510 0 40179 31
996 4513 0 40211 24
997 4517 1 40235 42
998 4520 0 40278 27
999 4526 0 40305 49
1000 4529 1 40355 27
1001 4531 1 40382 33
1002 4534 0 40416 50
1003 4539 0 40466 58
1004 4541 0 40525 34
1005 4547 1 40559 43
1006 4550 0 40603 50
1007 4552 0 40653 34
1008 4556 1 40688 36
1009 4560 0 40724 28
1010 4565 0 40752 59
1011 4569 0 40812 46
1012 4573 0 40858 17
1013 4579 0 40876 26
1014 4584 0 40903 57
1015 4589 1 40960 31
1016 4595 0 40992 22
1017 4602 1 41015 17
1018 4607 0 41032 28
1019 4613 0 41060 18
1020 4615 0 41079 42
1021 4621 0 41122 62
1022 4626 0 41185 26
1023 4629 0 41212 52
1024 4632 0 41264 50
1025 4634 1 41315 62
1026 4639 1 41378 21
1027 4643 0 41399 24
1028 4649 1 41424 46
1029 4655 0 41470 20
1030 4658 0 41491 19
1031 4660 0 41511 21
1032 4664 0 41532 44
1033 4667 0 41577 47
1034 4672 1 41625 21
1035 4675 1 41646 17
1036 4680 1 41664 60
1037 4682 1 41725 28
1038 4689 1 41754 16
1039 4695 0 41770 22
1040 4699 1 41793 34
1041 4702 0 41827 46
1042 4704 0 41874 35
1043 4710 1 41910 61
1044 4713 1 41971 51
1045 4719 0 42023 60
1046 4725 1 42083 33
1047 4728 0 42116 54
1048 4730 0 42171 22
1049 4737 0 42194 56
1050 4743 0 42250 51
1051 4747 1 42302 31
1052 4752 0 42333 59
1053 4757 1 42392 45
1054 4760 0 42438 39
1055 4763 0 42478 52
1056 4767 0 42530 35
1057 4772 1 42566 25
1058 4775 1 42591 28
1059 4779 0 42620 57
1060 4783 0 42677 56
1061 4789 0 42734 47
1062 4793 1 42781 50
1063 4798 0 42832 41
1064 4800 1 42874 31
1065 4804 0 42905 17
1066 4806 1 42923 62
1067 4808 0 42985 63
1068 4816 0 43049 35
1069 4818 0 43085 18
1070 4823 1 43104 36
1071 4827 0 43140 24
1072 4830 0 43165 43
1073 4834 1 43208 26
1074 4840 0 43234 45
1075 4847 0 43280 21
1076 4853 0 43301 63
1077 4858 0 43365 59
1078 4864 0 43424 63
1079 4866 0 43487 45
1080 4869 0 43533 19
1081 4874 0 43552 43
1082 4877 0 43595 41
1083 4882 0 43637 22
1084 4888 0 43660 41
1085 4894 0 43701 27
1086 4898 0 43729 51
1087 4902 0 43781 39
1088 4907 1 43820 61
1089 4912 0 43881 55
1090 4915 0 43937 38
1091 4918 0 43976 38
1092 4922 0 44014 30
1093 4925 1 44044 51
1094 4927 0 44096 46
1095 4933 0 44143 22
1096 4936 1 44165 27
1097 4942 0 44193 58
1098 4947 0 44251 25
1099 4950 1 44276 39
1100 4957 1 44316 51
1101 4960 0 44367 38
1102 4966 0 44406 23
1103 4970 1 44430 35
1104 4976 0 44465 51
1105 4981 1 44517 48
1106 4986 1 44565 39
1107 4992 1 44604 48
1108 4996 0 44653 55
1109 5000 0 44709 45
1110 5003 1 44754 31
1111 5007 1 44785 31
1112 5012 1 44817 16
1113 5017 0 44833 17
1114 5024 1 44851 40
1115 5029 0 44891 27
1116 5031 0 44919 46
1117 5033 1 44965 63
1118 5038 1 45029 19
1119 5042 0 45048 17
1120 5048 0 45065 36
1121 5052 0 45102 27
1122 5054 0 45130 46
1123 5060 0 45176 53
1124 5063 0 45230 25
1125 5067 1 45255 62
1126 5071 0 45318 57
1127 5073 0 45375 20
1128 5080 0 45396 53
1129 5083 1 45449 34
1130 5087 0 45484 32
1131 5092 0 45516 36
1132 5094 0 45553 35
1133 5100 0 45589 35
1134 5103 1 45624 41
1135 5108 0 45666 55
1136 5113 0 45721 34
1137 5117 0 45756 21
1138 5122 0 45778 41
1139 5128 0 45820 44
1140 5133 0 45864 63
1141 5137 0 45928 62
1142 5139 0 45990 47
1143 5143 0 46038 49
1144 5147 1 46088 50
1145 5152 1 46139 23
1146 5155 0 46162 16
1147 5161 0 46178 21
1148 5164 0 46199 20
1149 5166 0 46220 27
1150 5171 1 46248 28
1151 5175 0 46277 26
1152 5179 1 46304 49
1153 5182 0 46353 28
1154 5186 0 46381 46
1155 5192 0 46427 35
1156 5198 1 46463 47
1157 5200 0 46511 48
1158 5205 0 46559 24
1159 5209 0 46584 45
1160 5213 0 46629 47
1161 5216 1 46677 50
1162 5221 0 46727 58
1163 5225 0 46785 25
1164 5231 0 46811 27
1165 5237 0 46838 62
1166 5239 0 46900 26
1167 5245 1 46926 19
1168 5248 0 46946 35
1169 5251 0 46981 30
1170 5258 0 47011 34
1171 5262 1 47045 56
