257 516 0 26217250 15
258 518 0 26214490 17
259 520 0 26214926 8
260 522 0 26214591 15
261 524 0 26216961 15
262 526 0 26218456 8
263 528 0 26217011 19
264 530 0 26215975 12
265 532 0 26215755 20
266 534 0 26217285 16
267 536 0 26218132 17
268 538 0 26217839 14
269 540 0 26216511 13
270 542 0 26216594 19
271 544 0 26216579 16
272 546 0 26215733 12
273 548 0 26215606 19
274 550 0 26214503 11
275 552 0 26216554 20
276 554 0 26214674 17
277 556 0 26216219 15
278 558 0 26216542 17
279 560 1 26214724 16
280 562 0 26214431 13
281 564 0 26216365 14
282 566 0 26216002 16
283 568 0 26216778 17
284 570 0 26214852 16
285 572 0 26215421 21
286 574 0 26217448 13
287 576 0 26216326 12
288 578 0 26215986 12
289 580 0 26214769 21
290 582 0 26217949 13
291 584 0 26216819 16
292 586 0 26214627 12
293 588 0 26215645 15
294 590 0 26218166 16
295 592 0 26216054 19
296 594 0 26214578 19
297 596 0 26216061 20
298 598 0 26218157 19
299 600 0 26216833 16
300 602 0 26215995 20
301 604 0 26216393 12
302 606 0 26217737 17
303 608 0 26216808 20
304 610 0 26217585 18
305 612 0 26214816 12
306 614 0 26214574 18
307 616 0 26216914 17
308 618 0 26215924 21
309 620 0 26215225 13
310 622 0 26216479 14
311 624 0 26216300 15
312 626 0 26216475 13
313 628 0 26215241 20
314 630 0 26214741 12
315 632 0 26215311 12
316 634 0 26215309 14
317 636 0 26216027 17
318 638 0 26214711 22
319 640 0 26215974 14
320 642 0 26218180 19
321 644 0 26217388 13
322 646 0 26216152 16
323 648 0 26218340 18
324 650 0 26215013 15
325 652 0 26217123 18
326 654 0 26215376 16
327 656 0 26214759 14
328 658 1 26214749 14
329 660 0 26216845 15
330 662 0 26215682 16
331 664 0 26216976 15
332 666 0 26218128 14
333 668 0 26214535 15
334 670 0 26215973 13
335 672 0 26218252 16
336 674 0 26216421 14
337 676 0 26214748 12
338 678 0 26215198 16
339 680 0 26217214 17
340 682 0 26216435 15
341 684 0 26217919 14
342 686 0 26215228 13
343 688 0 26215281 18
344 690 0 26215423 14
345 692 1 26217577 11
346 694 1 26218231 14
347 696 0 26216204 13
348 698 0 26214928 15
349 700 1 26217382 18
350 702 0 26216592 13
351 704 0 26215012 8
352 706 0 26217212 17
353 708 0 26217690 18
354 710 0 26216779 16
355 712 0 26215878 17
356 714 0 26215124 16
357 716 0 26216607 14
358 718 0 26215468 17
359 720 0 26216079 12
360 722 0 26214417 12
361 724 0 26216935 14
362 726 0 26215520 14
363 728 0 26217805 20
364 730 0 26214633 11
365 732 0 26214631 13
366 734 0 26214614 15
367 736 0 26216149 19
368 738 0 26215927 21
369 740 0 26214898 19
370 742 0 26217835 19
371 744 0 26217492 10
372 746 0 26214807 26
373 748 0 26216703 14
374 750 0 26216769 17
375 752 0 26216205 17
376 754 0 26216791 15
377 756 0 26214449 14
378 758 0 26218160 18
379 760 0 26216230 19
380 762 0 26216058 16
381 764 0 26217312 15
382 766 1 26215573 14
383 768 0 26214497 15
384 770 0 26214725 17
385 772 0 26217096 18
386 774 0 26215580 16
387 776 0 26214537 15
388 778 0 26215993 19
389 780 0 26214422 13
390 782 0 26216556 14
391 784 0 26217643 19
392 786 0 26215226 19
393 788 0 26216085 10
394 790 0 26216964 7
395 792 0 26218405 16
396 794 0 26216280 14
397 796 0 26216723 19
398 798 1 26217221 17
399 800 0 26218412 12
400 802 0 26216695 15
401 804 0 26217656 16
402 806 0 26216775 10
403 808 0 26215542 12
404 810 1 26216540 17
405 812 0 26216520 21
406 814 0 26214510 13
407 816 0 26216178 20
408 818 0 26218385 16
409 820 0 26217970 18
410 822 0 26214956 18
411 824 0 26215607 13
412 826 0 26215211 16
413 828 0 26217529 21
414 830 0 26215976 15
415 832 0 26215107 14
416 834 0 26216755 16
417 836 0 26217030 14
418 838 0 26216460 16
419 840 1 26214614 13
420 842 0 26216712 18
421 844 0 26216094 13
422 846 0 26217849 17
423 848 0 26215324 15
424 850 0 26216226 8
425 852 0 26216998 15
426 854 0 26217196 8
427 856 0 26217763 13
428 858 0 26216144 16
429 860 0 26215437 17
430 862 0 26218298 20
431 864 0 26216490 16
432 866 0 26216038 16
433 868 0 26214765 17
434 870 0 26218006 18
435 872 0 26215786 12
436 874 1 26215864 16
437 876 0 26215596 18
438 878 0 26218288 13
439 880 0 26217717 10
440 882 0 26216408 21
441 884 0 26215362 20
442 886 0 26214403 17
443 888 0 26216755 15
444 890 0 26215514 11
445 892 0 26215204 17
446 894 0 26216675 19
447 896 0 26215052 12
448 898 0 26215487 13
449 900 0 26215931 16
450 902 0 26216255 15
451 904 0 26214869 22
452 906 1 26218045 17
453 908 0 26216696 18
454 910 0 26214587 18
455 912 0 26216231 15
456 914 1 26218331 15
457 916 0 26217956 21
458 918 0 26217970 23
459 920 0 26216667 9
460 922 0 26216606 21
461 924 0 26214897 15
462 926 0 26217337 22
463 928 0 26217359 8
464 930 0 26214605 11
465 932 0 26217559 11
466 934 0 26215072 16
467 936 1 26217946 13
468 938 0 26216057 20
469 940 0 26216962 15
470 942 0 26216529 18
471 944 0 26217964 17
472 946 0 26214973 18
473 948 0 26214932 15
474 950 0 26214451 15
475 952 0 26217140 13
476 954 0 26215113 20
477 956 0 26216497 14
478 958 0 26216998 16
479 960 0 26218265 15
480 962 0 26217989 14
481 964 1 26214672 14
482 966 0 26218413 17
483 968 0 26215175 16
484 970 0 26215583 19
485 972 0 26215597 15
486 974 0 26218390 20
487 976 0 26217765 15
488 978 0 26218431 17
489 980 0 26217882 12
490 982 0 26215034 13
491 984 0 26216095 20
492 986 0 26217268 18
493 988 0 26217123 12
494 990 0 26216968 12
495 992 0 26217914 14
496 994 0 26216615 12
497 996 0 26216986 12
498 998 0 26217992 20
499 1000 0 26217620 18
500 1002 0 26216889 17
501 1004 0 26216333 14
502 1006 0 26217239 15
503 1008 0 26216379 18
504 1010 0 26216755 14
505 1012 0 26216107 13
506 1014 0 26216683 14
507 1016 0 26218283 12
508 1018 0 26215798 16
509 1020 0 26214556 15
510 1022 0 26218209 17
511 1024 0 26215755 12
512 1026 0 26217887 12
513 1028 0 26216692 13
514 1030 0 26215158 14
515 1032 0 26217657 17
516 1034 0 26215597 8
517 1036 0 26214971 17
518 1038 0 26215556 13
519 1040 0 26214901 15
520 1042 0 26215683 18
521 1044 0 26214471 6
522 1046 1 26215263 19
523 1048 0 26215313 19
524 1050 0 26215134 14
525 1052 0 26215575 13
526 1054 1 26215986 17
527 1056 0 26215764 15
528 1058 0 26218316 13
529 1060 0 26218049 16
530 1062 0 26214902 15
531 1064 0 26217362 17
532 1066 0 26214872 16
533 1068 1 26216929 13
534 1070 0 26218285 14
535 1072 0 26217858 14
536 1074 0 26214766 11
537 1076 0 26218441 13
538 1078 0 26216172 17
539 1080 0 26217588 14
540 1082 0 26214888 11
541 1084 0 26215337 16
542 1086 0 26215002 14
543 1088 0 26217523 18
544 1090 0 26216119 17
545 1092 0 26217302 17
546 1094 0 26216273 12
547 1096 0 26216555 13
548 1098 0 26216213 20
549 1100 0 26217387 18
550 1102 1 26217244 16
551 1104 0 26214955 21
552 1106 0 26215301 16
553 1108 0 26216638 20
554 1110 0 26214672 15
555 1112 0 26216700 16
556 1114 0 26218267 12
557 1116 0 26217359 16
558 1118 0 26216519 14
559 1120 0 26217936 15
560 1122 0 26216149 12
561 1124 0 26216142 16
562 1126 0 26214802 12
563 1128 0 26216182 13
564 1130 0 26217705 18
565 1132 0 26217887 21
566 1134 0 26217293 13
567 1136 0 26217713 13
568 1138 0 26218358 14
569 1140 0 26214665 21
570 1142 0 26214891 11
571 1144 0 26216660 10
572 1146 0 26214599 16
573 1148 0 26218430 19
574 1150 0 26215805 13
575 1152 0 26217893 16
576 1154 0 26215885 15
577 1156 0 26214773 11
578 1158 0 26218041 15
579 1160 0 26214986 15
580 1162 0 26215495 15
581 1164 0 26214880 12
582 1166 0 26217636 13
583 1168 0 26217138 21
584 1170 0 26216142 18
585 1172 0 26215934 16
586 1174 0 26215826 19
587 1176 0 26215652 18
588 1178 0 26215519 11
589 1180 0 26217754 19
590 1182 0 26216025 16
591 1184 1 26216336 14
592 1186 0 26215815 13
593 1188 0 26215359 10
594 1190 1 26216538 15
595 1192 0 26215858 13
596 1194 0 26217466 14
597 1196 0 26214734 15
598 1198 0 26216253 15
599 1200 1 26216583 20
600 1202 0 26217879 14
601 1204 1 26216765 16
602 1206 0 26216885 12
603 1208 1 26217297 19
604 1210 0 26216921 17
605 1212 0 26217372 12
606 1214 0 26217771 15
607 1216 0 26214588 12
608 1218 1 26215364 18
609 1220 0 26215647 13
610 1222 0 26216420 17
611 1224 0 26214619 15
612 1226 0 26217589 18
613 1228 0 26217056 14
614 1230 0 26215227 13
615 1232 0 26214850 12
616 1234 0 26218110 11
617 1236 0 26214855 14
618 1238 0 26216927 13
619 1240 1 26216163 20
620 1242 0 26217603 14
621 1244 0 26218123 13
622 1246 0 26216637 20
623 1248 0 26218415 18
624 1250 1 26216466 21
625 1252 0 26214758 17
626 1254 0 26216876 7
627 1256 0 26216851 20
628 1258 0 26216133 13
629 1260 0 26215445 12
630 1262 0 26217283 17
631 1264 0 26215434 17
632 1266 0 26217653 15
633 1268 0 26216537 14
634 1270 0 26215679 17
635 1272 0 26215888 12
636 1274 0 26218198 14
637 1276 0 26216303 18
638 1278 0 26214981 17
639 1280 0 26217743 18
640 1282 0 26216271 15
641 1284 0 26215103 15
642 1286 0 26216052 18
643 1288 0 26214724 15
644 1290 0 26215267 17
645 1292 0 26215692 9
646 1294 0 26216901 15
647 1296 0 26215582 10
648 1298 0 26217636 11
649 1300 0 26216093 19
650 1302 0 26216438 13
651 1304 0 26214779 15
652 1306 0 26217128 15
653 1308 0 26215146 15
654 1310 0 26215449 17
655 1312 0 26216564 13
656 1314 1 26216127 14
657 1316 0 26214903 15
658 1318 0 26217433 14
659 1320 0 26215243 20
660 1322 0 26217401 15
661 1324 0 26216850 16
662 1326 0 26215243 18
663 1328 0 26215817 13
664 1330 0 26215499 17
665 1332 0 26216730 21
666 1334 0 26215047 17
667 1336 0 26214401 16
668 1338 0 26216655 16
669 1340 0 26217091 10
670 1342 0 26214951 15
671 1344 0 26216088 22
672 1346 0 26215305 15
673 1348 0 26215362 19
674 1350 0 26218105 12
675 1352 0 26215635 15
676 1354 0 26215592 11
677 1356 0 26217681 12
678 1358 0 26216611 15
679 1360 0 26217806 20
680 1362 0 26216887 15
681 1364 0 26217031 15
682 1366 0 26214922 19
683 1368 0 26216113 17
684 1370 0 26216246 17
685 1372 0 26216398 16
686 1374 0 26216888 14
687 1376 0 26217275 16
688 1378 0 26216121 16
689 1380 0 26217203 17
690 1382 0 26217781 13
691 1384 0 26214808 18
692 1386 0 26216337 17
693 1388 0 26216379 14
694 1390 0 26215657 10
695 1392 0 26216578 15
696 1394 0 26215531 17
697 1396 0 26215950 14
698 1398 0 26215792 12
699 1400 0 26215423 19
700 1402 1 26217989 9
701 1404 0 26216303 16
702 1406 0 26214596 11
703 1408 0 26215103 23
704 1410 0 26216076 15
705 1412 0 26214692 16
706 1414 0 26216429 16
707 1416 0 26214827 19
708 1418 0 26217403 16
709 1420 0 26215295 17
710 1422 0 26217211 14
711 1424 0 26215324 17
712 1426 0 26215104 18
713 1428 0 26214687 18
714 1430 0 26217916 12
715 1432 0 26215632 19
716 1434 0 26214503 17
717 1436 0 26218154 15
718 1438 1 26216509 16
719 1440 0 26214967 11
720 1442 0 26215193 19
721 1444 0 26216919 14
722 1446 0 26217323 18
723 1448 0 26218013 16
724 1450 0 26218261 17
725 1452 0 26216194 21
726 1454 0 26217174 17
727 1456 0 26214921 17
728 1458 0 26217103 19
729 1460 0 26216108 13
730 1462 0 26218379 13
731 1464 0 26215637 13
732 1466 0 26216637 20
733 1468 0 26214482 14
734 1470 0 26216841 18
735 1472 0 26216096 16
736 1474 0 26216779 15
737 1476 0 26216586 15
738 1478 0 26217834 14
739 1480 0 26217661 10
740 1482 1 26216522 15
741 1484 0 26216653 12
742 1486 0 26217193 17
743 1488 0 26216163 15
744 1490 0 26218084 17
745 1492 0 26216377 5
746 1494 0 26217416 14
747 1496 0 26217773 19
748 1498 0 26216868 20
749 1500 0 26218173 16
750 1502 1 26215996 18
751 1504 0 26214657 15
752 1506 0 26218361 15
753 1508 0 26217678 13
754 1510 0 26217329 15
755 1512 0 26214486 15
756 1514 0 26216572 21
757 1516 0 26217202 18
758 1518 0 26214743 16
759 1520 1 26215476 18
760 1522 0 26215479 12
761 1524 1 26214573 15
762 1526 1 26215300 15
763 1528 0 26217848 17
764 1530 0 26216873 13
765 1532 0 26217659 20
766 1534 0 26218153 18
767 1536 0 26216939 15
768 1538 0 26215658 12
769 1540 1 26216121 13
770 1542 0 26215447 15
771 1544 0 26218447 12
772 1546 1 26216350 16
773 1548 0 26216976 11
774 1550 0 26218404 13
775 1552 0 26215494 12
776 1554 0 26216931 11
777 1556 0 26217864 16
778 1558 0 26216987 19
779 1560 0 26216562 11
780 1562 0 26216058 16
781 1564 0 26214497 15
782 1566 0 26217394 15
783 1568 0 26214800 16
784 1570 0 26218211 13
785 1572 0 26214838 16
786 1574 0 26216523 19
787 1576 0 26216330 9
788 1578 0 26215244 12
789 1580 0 26215776 10
790 1582 0 26218408 16
791 1584 0 26214839 16
792 1586 0 26214501 18
793 1588 0 26215521 9
794 1590 0 26217026 13
795 1592 0 26216519 13
796 1594 0 26218202 18
797 1596 0 26214933 14
798 1598 0 26216381 13
799 1600 0 26215630 13
800 1602 1 26215124 14
801 1604 0 26214858 20
802 1606 0 26217410 22
803 1608 0 26217626 15
804 1610 1 26216271 18
805 1612 0 26217001 15
806 1614 0 26216836 14
807 1616 0 26217520 18
808 1618 1 26217826 16
809 1620 0 26215684 17
810 1622 0 26214991 17
811 1624 0 26215872 16
812 1626 0 26215745 17
813 1628 1 26215976 18
814 1630 0 26215013 19
815 1632 0 26214937 14
816 1634 0 26215567 13
817 1636 0 26215730 14
818 1638 0 26216666 10
819 1640 0 26218287 15
820 1642 0 26217776 17
821 1644 0 26218002 11
822 1646 0 26218436 16
823 1648 0 26214721 14
824 1650 0 26215281 15
825 1652 0 26216556 14
826 1654 0 26215874 18
827 1656 0 26216280 16
828 1658 0 26215112 19
829 1660 0 26215878 18
830 1662 0 26215637 17
831 1664 0 26215211 12
832 1666 0 26217110 11
833 1668 0 26218370 14
834 1670 0 26216521 20
835 1672 0 26215378 23
836 1674 0 26217160 14
837 1676 0 26215952 22
838 1678 0 26215757 14
839 1680 0 26218071 13
840 1682 0 26217441 14
841 1684 0 26217433 18
842 1686 0 26216325 18
843 1688 0 26216508 14
844 1690 0 26215271 12
845 1692 0 26215904 14
846 1694 0 26215170 10
847 1696 0 26218196 17
848 1698 0 26215293 10
849 1700 0 26218029 13
850 1702 0 26216374 19
851 1704 0 26218422 18
852 1706 0 26217665 18
853 1708 0 26217272 16
854 1710 0 26214810 10
855 1712 0 26217727 18
856 1714 0 26215345 13
857 1716 0 26215242 21
858 1718 0 26215745 13
859 1720 0 26215560 17
860 1722 0 26215133 19
861 1724 0 26218318 15
862 1726 0 26214603 10
863 1728 0 26218460 17
864 1730 0 26217175 18
865 1732 0 26216781 17
866 1734 0 26216234 19
867 1736 1 26214689 16
868 1738 0 26216421 12
869 1740 0 26216493 13
870 1742 0 26216797 16
871 1744 0 26217970 18
872 1746 0 26215700 19
873 1748 0 26217019 13
874 1750 0 26215795 15
875 1752 0 26216440 16
876 1754 0 26214971 14
877 1756 0 26214517 16
878 1758 0 26218040 18
879 1760 0 26214480 14
880 1762 0 26217890 13
881 1764 0 26216344 10
882 1766 0 26217916 20
883 1768 0 26217837 9
884 1770 0 26218035 17
885 1772 0 26218460 17
886 1774 0 26217408 19
887 1776 0 26217732 17
888 1778 0 26214720 16
889 1780 0 26216446 14
890 1782 0 26217632 21
891 1784 0 26217021 17
892 1786 0 26217275 13
893 1788 0 26215622 12
894 1790 1 26215859 18
895 1792 0 26217379 13
896 1794 0 26215774 12
897 1796 0 26218378 17
898 1798 1 26216180 18
899 1800 0 26214734 11
900 1802 0 26218329 14
901 1804 0 26215661 18
902 1806 0 26215243 11
903 1808 0 26217247 15
904 1810 1 26214842 19
905 1812 0 26215037 14
906 1814 0 26215949 11
907 1816 0 26218115 17
908 1818 0 26217781 16
909 1820 0 26217294 12
910 1822 0 26216902 20
911 1824 0 26214804 9
912 1826 0 26217474 15
913 1828 0 26216948 18
914 1830 0 26217369 17
915 1832 0 26215027 15
916 1834 0 26217420 16
917 1836 0 26216492 17
918 1838 0 26216597 17
919 1840 0 26215345 17
920 1842 0 26216947 17
921 1844 0 26216719 15
922 1846 0 26217935 18
923 1848 0 26216170 12
924 1850 1 26216391 14
925 1852 0 26214776 14
926 1854 1 26214699 16
927 1856 0 26216265 17
928 1858 0 26217293 16
929 1860 0 26216341 23
930 1862 0 26216604 19
931 1864 0 26214944 9
932 1866 0 26217776 17
933 1868 0 26216672 16
934 1870 0 26217882 15
935 1872 0 26217454 17
936 1874 0 26214410 10
937 1876 0 26214717 14
938 1878 0 26216203 13
939 1880 0 26216011 14
940 1882 0 26216554 15
941 1884 0 26216405 16
942 1886 0 26216139 9
943 1888 0 26216554 17
944 1890 0 26214516 13
945 1892 0 26215715 15
946 1894 0 26214872 18
947 1896 0 26215832 14
948 1898 1 26216366 15
949 1900 0 26215800 17
950 1902 0 26215638 14
951 1904 0 26216539 15
952 1906 1 26215373 17
953 1908 0 26216488 20
954 1910 0 26215028 15
955 1912 0 26216280 15
956 1914 0 26216911 12
957 1916 0 26217596 16
958 1918 0 26215118 16
959 1920 0 26217522 15
960 1922 0 26218453 16
961 1924 0 26217185 13
962 1926 0 26216437 16
963 1928 1 26215873 19
964 1930 0 26214676 21
965 1932 0 26216733 18
966 1934 0 26215760 19
967 1936 0 26214747 18
968 1938 0 26214654 18
969 1940 0 26215930 15
970 1942 0 26218170 9
971 1944 0 26216156 15
972 1946 0 26218260 25
973 1948 0 26216614 15
974 1950 0 26215301 21
975 1952 0 26218159 12
976 1954 0 26216949 17
977 1956 0 26216311 16
978 1958 0 26218257 21
979 1960 1 26214771 15
980 1962 0 26215384 17
981 1964 0 26215284 20
982 1966 0 26214653 15
983 1968 0 26218111 19
984 1970 0 26215940 15
985 1972 0 26214806 15
986 1974 1 26214658 16
987 1976 0 26216763 20
988 1978 0 26214700 16
989 1980 0 26216092 12
990 1982 1 26216327 14
991 1984 0 26214712 14
992 1986 1 26218364 13
993 1988 0 26217473 16
994 1990 0 26218363 14
995 1992 0 26215714 13
996 1994 0 26218210 19
997 1996 0 26216101 20
998 1998 0 26215368 13
999 2000 0 26218082 13
1000 2002 0 26218452 11
1001 2004 0 26216477 17
1002 2006 0 26216936 9
1003 2008 0 26218035 16
1004 2010 0 26216323 16
1005 2012 0 26214608 17
1006 2014 0 26216255 21
1007 2016 0 26215831 11
1008 2018 0 26214402 17
1009 2020 0 26217982 19
1010 2022 0 26214917 18
1011 2024 1 26216854 14
1012 2026 0 26218432 19
1013 2028 0 26216633 16
1014 2030 0 26217765 15
1015 2032 1 26216674 14
1016 2034 0 26215900 18
1017 2036 0 26217458 15
1018 2038 1 26217333 15
1019 2040 0 26218298 14
1020 2042 0 26217337 17
1021 2044 0 26217266 11
1022 2046 0 26216241 13
1023 2048 0 26217955 13
1024 2050 0 26215068 21
1025 2052 0 26217877 17
1026 2054 0 26217254 16
1027 2056 0 26216040 19
1028 2058 0 26215154 18
1029 2060 0 26214463 12
1030 2062 0 26216919 17
1031 2064 0 26216756 20
1032 2066 0 26217979 11
1033 2068 1 26217557 17
1034 2070 0 26214901 24
1035 2072 1 26216055 13
1036 2074 0 26215160 19
1037 2076 0 26214653 12
1038 2078 0 26215397 16
1039 2080 0 26214408 16
1040 2082 0 26217489 20
1041 2084 0 26216487 17
1042 2086 0 26216836 13
1043 2088 0 26214407 12
1044 2090 0 26215462 15
1045 2092 0 26216497 14
1046 2094 0 26216482 13
1047 2096 0 26215601 17
1048 2098 0 26214482 18
1049 2100 0 26215073 18
1050 2102 0 26217718 15
1051 2104 0 26216520 14
1052 2106 0 26216501 16
1053 2108 0 26214911 19
1054 2110 0 26215782 18
1055 2112 1 26215082 13
1056 2114 0 26218272 15
1057 2116 0 26217564 16
1058 2118 0 26215735 9
1059 2120 0 26214903 18
1060 2122 0 26218009 16
1061 2124 0 26217722 17
1062 2126 0 26217104 14
1063 2128 0 26218469 12
1064 2130 0 26216040 10
1065 2132 0 26214581 19
1066 2134 0 26215331 21
1067 2136 0 26215890 16
1068 2138 0 26217508 11
1069 2140 0 26216381 18
1070 2142 0 26218029 14
1071 2144 0 26215910 13
1072 2146 0 26215102 16
1073 2148 0 26215959 9
1074 2150 0 26217617 16
1075 2152 1 26218056 13
1076 2154 0 26214444 17
1077 2156 0 26216486 17
1078 2158 0 26215831 16
1079 2160 1 26218227 20
1080 2162 0 26216370 17
1081 2164 0 26215814 11
1082 2166 0 26218342 13
1083 2168 0 26214475 13
1084 2170 0 26214993 15
1085 2172 0 26216656 12
1086 2174 0 26214595 16
1087 2176 0 26217885 18
1088 2178 0 26217724 17
1089 2180 0 26217684 15
1090 2182 1 26217653 17
1091 2184 0 26218168 16
1092 2186 0 26217010 16
1093 2188 0 26218163 18
1094 2190 0 26215418 12
1095 2192 0 26217007 17
1096 2194 0 26215269 13
1097 2196 0 26215618 21
1098 2198 0 26215188 16
1099 2200 0 26217759 13
1100 2202 0 26215216 16
1101 2204 0 26217373 19
1102 2206 0 26218491 16
1103 2208 0 26217343 21
1104 2210 0 26214401 18
1105 2212 0 26215002 17
1106 2214 0 26218083 15
